Hours,dni,dhi,ghi,wind_speed,temp_air
5599.5,0.00166667,0.01,0,0.843333,14.1367
5600.5,0.015,0.035,0,0.255,13.4267
5601.5,0.5,0.1,0,0.245,12.9583
5602.5,0.486667,5.45333,3.32667,0.436667,12.2483
5603.5,2.72,73.9133,68.3967,0.931667,12.0817
5604.5,18.1917,205.56,202.175,0.913333,13.3233
5605.5,379.708,240.102,393.463,0.843333,15.6267
5606.5,790.453,122.275,660.498,0.828333,19.2167
5607.5,833.825,123.668,727.937,1.31167,21.675
5608.5,852.308,129.392,801.147,1.055,23.1867
5609.5,854.557,136.313,892.41,1.51167,24.4817
5610.5,849.718,137.828,849.79,2.57333,24.9417
5611.5,796.285,146.658,745.117,2.155,25.68
5612.5,716.378,154.942,594.327,2.25333,25.9733
5613.5,678.172,99.4467,396.043,3.00333,25.4933
5614.5,572.452,63.4367,202.367,2.40667,25.1383
5615.5,228.102,24.97,44.0433,1.385,23.6767
5616.5,0,0.401667,0.113333,0.611667,19.7
5617.5,0.00333333,0,0,0.511667,18.0583
5618.5,0.00333333,0.00333333,0,0.671667,16.985
5619.5,0.0583333,0,0,0.578333,16.115
5620.5,0.156667,0,0,0.846667,15.5167
5621.5,0.396667,0,0,0.258333,15.0433
5622.5,0.128333,0,0,0.541667,14.4967
5623.5,0.33,0,0,0.255,13.8767
5624.5,0.551667,0,0,0.336667,13.5517
5625.5,0.446667,0,0,0.308333,12.93
5626.5,0.563333,6.53667,4.78333,0.313333,12.4833
5627.5,13.9467,83.5933,79.5617,0.52,12.8567
5628.5,444.373,120.84,272.397,0.53,15.88
5629.5,694.23,117.617,453.733,0.693333,19.48
5630.5,754.49,137.632,652.697,0.648333,22.295
5631.5,803.308,145.428,782.887,0.681667,24.47
5632.5,817.037,159.112,865.323,0.898333,25.8567
5633.5,782.067,192.023,880.058,2.15167,26.34
5634.5,592.143,313.202,797.5,1.59167,26.7717
5635.5,721.283,204.785,738.353,1.77167,27.4833
5636.5,490.637,185.247,480.92,1.425,27.41
5637.5,555.885,134.682,371.12,1.33333,27.54
5638.5,415.915,83.72,179.56,1.21333,26.5633
5639.5,111.452,27.9767,36.6417,0.681667,23.5367
5640.5,0,0.346667,0.035,0.273333,20.4983
5641.5,0,0,0,0.361667,19.025
5642.5,0,0.00333333,0,0.618333,17.89
5643.5,0.0133333,0.00333333,0,0.473333,17.2967
5644.5,0,0,0,0.341667,16.435
5645.5,0.00166667,0,0,0.79,15.9133
5646.5,0.0783333,0,0,0.345,15.54
5647.5,0.108333,0,0,0.618333,15.235
5648.5,0.0266667,0,0,0.573333,14.695
5649.5,0.025,0.00166667,0,0.64,14.24
5650.5,0.198333,5.385,3.865,0.54,13.8067
5651.5,8.79667,67.385,63.5283,0.78,14.3017
5652.5,88.1867,172.823,195.393,0.675,16.455
5653.5,214.995,259.393,317.958,1.00833,18.6733
5654.5,455.678,257.62,564.153,1.05,21.0267
5655.5,499.633,261.902,626.632,0.758333,23.9683
5656.5,120.157,280.94,377.188,0.52,25.1983
5657.5,191.732,356.285,516.113,0.895,26.4017
5658.5,286.883,401.598,630.047,1.00333,27.145
5659.5,500.17,273.897,640.092,1.67,27.2083
5660.5,407.653,216.815,466.067,2.055,27.1967
5661.5,188.867,215.152,266.143,2.24,26.6267
5662.5,148.47,135.173,159,2.075,25.745
5663.5,152.333,42.7683,53.4017,3.23333,24.7533
5664.5,0,0.431667,0.0916667,3.195,23.8317
5665.5,0,0.00166667,0,2.21667,22.6067
5666.5,0,0,0,1.19333,20.0783
5667.5,0,0,0,0.731667,19.0233
5668.5,0.00333333,0.005,0,0.656667,18.06
5669.5,0.0433333,0.00166667,0,0.338333,17.33
5670.5,0.193333,0,0,0.365,17.1533
5671.5,0.0233333,0,0,0.42,16.8183
5672.5,0,0,0,0.86,16.2033
5673.5,0.19,0,0,1.55167,16.2133
5674.5,1.275,3.33333,1.93667,1.29833,16.025
5675.5,68.9317,52.9817,60.5383,0.575,16.4033
5676.5,100.078,132.493,155.998,1.76833,17.7383
5677.5,422.332,187.273,389.913,2.46333,19.205
5678.5,653.982,205.902,570.232,2.905,21.72
5679.5,675.198,206.057,717.797,2.14333,24.4
5680.5,839.843,148.305,866.705,3.24833,25.5583
5681.5,408.018,356.527,713.775,3.84833,25.5933
5682.5,10.5033,526.182,524.995,4.21833,25.275
5683.5,32.515,392.553,407.61,3.50333,25.1517
5684.5,9.18,310.657,252.455,3.32,24.8533
5685.5,132.672,226.265,270.59,3.13167,24.7033
5686.5,28.2383,115.878,93.8433,3.09,24.0733
5687.5,17.555,26.0667,22.645,2.42,23.21
5688.5,0.01,0.291667,0,1.54667,22.16
5689.5,0.0216667,0,0,1.38,20.8783
5690.5,0.00166667,0,0,1.255,19.4033
5691.5,0.681667,0.045,0,1.92,19.52
5692.5,0.453333,0.0483333,0,2.32,19.43
5693.5,1.30167,0.1,0,3.49333,20.8983
5694.5,0.0433333,0.0516667,0,2.82167,21.1683
5695.5,0.02,0.0116667,0,2.54667,20.285
5696.5,0.0133333,0.02,0,2.49333,19.365
5697.5,0.36,0.0716667,0,2.365,19.2883
5698.5,0.318333,4.27333,2.37167,3.63333,20.2067
5699.5,46.01,51.8233,52.6033,4.00667,20.2483
5700.5,0.191667,86.2083,75.1633,4.23667,20.36
5701.5,0.25,170.653,162.843,3.94333,20.35
5702.5,0.423333,180.597,173.298,3.665,20.3917
5703.5,8.37333,278.995,276.682,2.54,20.8433
5704.5,353.222,438.422,734.385,3.33833,22.4633
5705.5,137.427,442.692,558.73,4.19833,22.5217
5706.5,38.5217,409.893,432.223,3.14667,23.0117
5707.5,446.575,295.68,605.608,2.93833,23.96
5708.5,256.067,254.698,407.247,2.41167,25.06
5709.5,0,32.2683,30.6967,4.77,20.7733
5710.5,0,23.0017,19.565,3.48167,19.3583
5711.5,0.698333,20.8617,17.0133,4.26,19.455
5712.5,0.506667,0.235,0,2.81667,19.5233
5713.5,0.623333,0.103333,0,2.66833,19.78
5714.5,0.445,0.005,0,1.68667,19.9217
5715.5,0.183333,0.0283333,0,2.59333,19.9317
5716.5,0.00833333,0.0733333,0,1.86667,19.9117
5717.5,0.156667,0.135,0,2.04667,19.9
5718.5,0.0666667,0.191667,0,1.27333,19.8567
5719.5,0.321667,0.101667,0,1.24667,19.8883
5720.5,0.183333,0.025,0,2.535,19.9083
5721.5,0.0716667,0.00166667,0,2.77333,19.9883
5722.5,0.035,2.79333,1.40333,4.08,19.9317
5723.5,71.2417,67.92,65.16,4.64,20.08
5724.5,548.792,163.263,335.47,4.53667,20.7033
5725.5,572.705,220.862,513.667,4.10333,21.42
5726.5,596.185,256.987,655.29,3.97167,22.2117
5727.5,627.673,222.337,713.915,3.75,23.0267
5728.5,694.92,200.603,793.482,3.82333,24.3083
5729.5,817.302,159.778,866.227,3.12667,25.7833
5730.5,745.21,178.962,790.873,3.13333,26.935
5731.5,263.037,362.16,556.932,3.46,27.4867
5732.5,57.5067,240.653,252.752,3.36167,27.225
5733.5,27.775,177.967,158.703,3.845,27.115
5734.5,0.00833333,69.03,64.2233,4.37333,26.55
5735.5,0,4.57167,2.52833,4.66833,26.1333
5736.5,0,0.00333333,0,5.27,25.175
5737.5,0.315,0.09,0.00166667,4.67667,24.4067
5738.5,0.101667,0.0333333,0,1.67167,22.1867
5739.5,0.141667,0.0716667,0,0.786667,21.7117
5740.5,0.14,0.151667,0,2.21333,21.5183
5741.5,0.0233333,0.0133333,0,3.565,21.58
5742.5,0.316667,0.125,0,3.61167,21.9033
5743.5,0.253333,0.2,0,1.02,20.9717
5744.5,0.453333,0.07,0,1.59667,20.615
5745.5,0.326667,0.0733333,0,1.26667,20.0633
5746.5,0.835,1.045,0.478333,1.695,20.6133
5747.5,13.2967,39.62,39.6417,1.53167,20.7433
5748.5,381.207,134.958,248.21,2.37667,21.4633
5749.5,628.835,148.418,466.403,2.73,22.3617
5750.5,814.047,110.703,656.333,2.94667,23.43
5751.5,814.223,136.283,775.293,3.43833,24.355
5752.5,518.303,251.152,688.852,3.43833,24.96
5753.5,594.263,255.932,768.637,4.01,25.4683
5754.5,542.715,277.4,716.655,3.67167,25.755
5755.5,376.228,208.383,478.685,3.26167,25.6967
5756.5,659.457,143.648,531.882,3.20167,26.0367
5757.5,396.208,144.652,297.383,2.48333,25.8383
5758.5,463.38,68.085,162.162,1.84667,25.27
5759.5,203.86,18.4167,32.015,0.795,22.865
5760.5,0,0.0783333,0,0.325,19.9533
5761.5,0,0,0,0.31,18.36
5762.5,0.203333,0.0183333,0,0.63,18.345
5763.5,0.201667,0.00833333,0,0.576667,18.1833
5764.5,0,0,0,0.583333,16.4367
5765.5,0.03,0,0,0.265,15.4533
5766.5,0.08,0,0,0.455,14.7133
5767.5,0.0183333,0,0,0.395,14.1383
5768.5,0.0816667,0,0,0.54,13.6383
5769.5,0.193333,0,0,0.325,13.2967
5770.5,3.425,5.33167,3.72333,0.318333,12.8733
5771.5,301.428,50.5967,91.5283,0.455,13.445
5772.5,649.147,77.0667,277.855,0.763333,16.065
5773.5,761.338,96.0067,484.505,0.695,18.9633
5774.5,823.48,105.753,657.357,1.08,19.8833
5775.5,824.515,122.558,766.257,1.20833,21.1783
5776.5,632.608,263.685,798.947,2.12833,22.1583
5777.5,831.523,253.16,968.055,2.79333,23.06
5778.5,459.405,230.398,603.213,1.70833,23.5817
5779.5,580.563,201.637,619.745,1.52167,24.3633
5780.5,282.387,155.135,316.262,1.89333,24.265
5781.5,383.845,108.865,264.002,1.955,24.4767
5782.5,601.92,71.035,196.18,2.54167,24.17
5783.5,217.562,16.4917,30.6667,0.721667,21.7083
5784.5,0,0.0483333,0,0.408333,18.4067
5785.5,0,0.00166667,0,0.288333,16.6467
5786.5,0.0233333,0,0,0.246667,15.46
5787.5,0.13,0,0,0.378333,14.4833
5788.5,0.195,0,0,0.326667,13.8433
5789.5,0.241667,0,0,0.233333,13.275
5790.5,0.14,0,0,0.596667,12.45
5791.5,0.641667,0,0,0.258333,12.06
5792.5,0.513333,0.00333333,0,0.825,11.4383
5793.5,0.168333,0.00166667,0,0.423333,10.96
5794.5,11.67,5.17667,3.58667,0.775,10.43
5795.5,410.773,42.7133,95.3133,0.535,11.185
5796.5,652.218,76.9967,275.302,0.39,15.1067
5797.5,729.26,109.522,476.447,1.06833,16.935
5798.5,782.85,132.203,648.587,0.901667,19.595
5799.5,806.88,150.988,774.932,1.06333,22.1533
5800.5,808.6,171.647,849.858,1.44333,23.0167
5801.5,769.678,194.992,849.783,1.645,24.075
5802.5,770.678,181.6,799.362,1.56,25.2383
5803.5,775.858,150.733,705.698,1.575,25.8267
5804.5,776.042,111.527,563.232,2.16167,26.305
5805.5,742.023,73.415,371.627,2.42833,26.1567
5806.5,597.363,49.32,170.793,2.95833,25.4617
5807.5,193.002,16.3167,19.5333,3.60667,24.1033
5808.5,0.13,0.0216667,0,2.92167,23.2933
5809.5,0.333333,0,0,1.71,21.9617
5810.5,0.045,0.005,0,1.91667,19.195
5811.5,0,0.00166667,0,0.833333,16.9917
5812.5,0,0,0,0.225,16.0217
5813.5,0.015,0,0,0.741667,14.89
5814.5,0.216667,0,0,0.395,14.1633
5815.5,0.04,0,0,0.476667,13.89
5816.5,0.155,0,0,0.395,13.1617
5817.5,0.335,0,0,0.385,13.3117
5818.5,0.388333,4.315,2.70833,1.035,12.12
5819.5,297.73,48.555,88.8217,0.74,12.415
5820.5,627.177,79.3733,264.033,0.853333,15.045
5821.5,706.738,117.62,470.285,1.31333,19.8783
5822.5,741.077,147.753,633.192,3.465,24.395
5823.5,778.602,161.452,754.735,4.21,26.1417
5824.5,845.512,142.997,849.025,5.36667,27.965
5825.5,825.47,151.038,857.458,6.01,28.8817
5826.5,802.502,153.038,797.665,5.52833,29.735
5827.5,777.97,136.517,691.887,5.30167,30.41
5828.5,715.842,120.873,525.598,4.39333,30.7133
5829.5,637.642,94.9267,345.5,3.83667,30.5883
5830.5,430.975,64.6933,149.44,1.955,29.3733
5831.5,80.1667,16.51,21.3533,0.576667,25.1883
5832.5,0,0,0,0.413333,22.3417
5833.5,0,0,0,0.225,20.9683
5834.5,0.283333,0,0,0.201667,19.895
5835.5,0.463333,0.005,0,0.306667,19.305
5836.5,0.346667,0.0133333,0,0.533333,19.57
5837.5,0.54,0.0133333,0,0.486667,19.9433
5838.5,0.87,0.0116667,0,0.521667,19.9333
5839.5,0.508333,0,0,0.451667,19.8883
5840.5,0.561667,0.005,0,0.528333,20.085
5841.5,0.475,0.00333333,0,0.723333,20.0067
5842.5,0.66,2.725,1.62,0.405,19.9633
5843.5,42.91,70.1117,70.8417,1.63833,21.6717
5844.5,171.38,162.382,205.182,2.39333,23.4733
5845.5,196.607,237.013,320.228,3.44667,24.0567
5846.5,317.972,327.802,526.5,2.36333,25.2167
5847.5,193.18,394.457,533.495,2.31333,26.2167
5848.5,103.343,462.837,540.003,2.135,27.03
5849.5,167.197,490.672,622.863,2.13833,27.7317
5850.5,100.658,434.162,503.072,1.38333,28.48
5851.5,132.013,411.902,488.973,0.915,29.1083
5852.5,421.152,353.298,572.388,1.76833,29.1333
5853.5,59.07,184.397,200.892,2.055,28.4483
5854.5,0.205,51.48,47.8283,1.585,26.8217
5855.5,0.156667,12.1167,10.0717,0.998333,25.2017
5856.5,0,0,0,0.42,23.09
5857.5,0.421667,0,0,0.865,22.65
5858.5,0.335,0,0,0.758333,21.9683
5859.5,0.173333,0,0,0.5,21.2717
5860.5,0.316667,0,0,0.718333,20.4933
5861.5,1.13833,0.0116667,0,0.485,20.75
5862.5,0.903333,0,0,0.825,21.01
5863.5,0.348333,0,0,0.588333,20.5917
5864.5,0.67,0.00833333,0,1.095,20.3633
5865.5,0.563333,0.00166667,0,1.30167,20.2433
5866.5,0.455,1.315,0.521667,0.958333,20.0567
5867.5,0.986667,24.36,21.67,1.12167,20.1333
5868.5,1.72167,96.3717,91.8467,1.295,20.2467
5869.5,5.69167,233.188,197.937,1.97167,20.6833
5870.5,3.04167,285.92,263.213,2.87833,21.3
5871.5,1.26,269.618,214.077,2.69833,21.6683
5872.5,4.22333,306.775,300.453,2.24,22.11
5873.5,30.3317,436.662,451.262,1.72667,23.255
5874.5,12.1717,371.117,370.363,1.74667,24.3133
5875.5,1.16833,218.045,211.185,2.26833,24.12
5876.5,3.27833,167.313,162.558,2.225,23.95
5877.5,105.755,221.528,248.668,2.08833,24.1783
5878.5,7.17,94.02,90.5467,2.70333,23.6033
5879.5,0.933333,20.2133,17.7567,2.75167,23.1683
5880.5,0.236667,0.00833333,0,1.82333,22.655
5881.5,0.198333,0.00833333,0,2.19833,22.6017
5882.5,0.0183333,0,0,1.55333,21.9167
5883.5,0.78,0.00166667,0,1.24167,21.88
5884.5,0.676667,0,0,1.67,22.1783
5885.5,0.065,0,0,2.72333,22.3667
5886.5,0.201667,0.00666667,0,2.00167,22.1517
5887.5,0.181667,0.00166667,0,1.73333,21.88
5888.5,0.606667,0.00166667,0,2.18,22.005
5889.5,0.39,0,0,2.38333,22.155
5890.5,0.615,0.596667,0.0416667,1.97667,22.1267
5891.5,0.493333,15.5917,12.6967,2.21333,22.4233
5892.5,0.376667,52.635,49.2883,2.39667,22.41
5893.5,2.74167,237.872,228.333,2.88167,22.65
5894.5,0.0133333,70.4267,64.7733,2.54833,22.5317
5895.5,1.09833,185.993,182.428,2.745,22.385
5896.5,40.4083,389.812,428.882,3.24167,23.055
5897.5,35.755,302.925,329.65,2.66167,23.4833
5898.5,17.085,374.4,379.34,2.67667,23.9483
5899.5,1.74833,176.955,169.605,2.325,23.7117
5900.5,29.405,173.143,176.593,2.44,23.5683
5901.5,4.89333,154.595,117.08,2.45333,23.865
5902.5,0.285,37.35,34.1833,2.52667,23.7317
5903.5,0.0533333,1.8,0.735,3.20667,22.9567
5904.5,0.00166667,0.015,0,3.42667,22.6217
5905.5,0.0733333,0.005,0,2.84,22.5667
5906.5,0.045,0.0233333,0,3.54167,22.7133
5907.5,0,0.125,0,4.27333,22.5567
5908.5,0,0.0116667,0,4.19,22.3317
5909.5,0.03,0.00333333,0,3.16333,22.2533
5910.5,0.138333,0.00166667,0,2.38333,22.1617
5911.5,0.153333,0.00333333,0,3.01333,22.15
5912.5,0.0933333,0.00166667,0,3.70167,22.185
5913.5,0.005,0.00333333,0,4.99,22.195
5914.5,0.0166667,0.928333,0.195,4.25333,22.1683
5915.5,0.861667,24.9367,22.2917,1.30167,22.37
5916.5,0.596667,61.72,58.77,2.20667,22.3483
5917.5,1.62833,183.595,178.85,3.05167,22.4717
5918.5,1.89333,154.273,150.362,1.58333,23.195
5919.5,0.93,167.447,163.057,2.495,23.1917
5920.5,3.82833,380.348,374.187,2.285,24.1083
5921.5,3.54667,274.682,270.868,3.405,24.3867
5922.5,187.487,406.27,554.963,3.975,25.41
5923.5,41.3533,300.088,321.578,4.36333,25.7167
5924.5,27.16,165.185,175.032,4.55,24.515
5925.5,95.9283,217.632,236.007,6.585,24.38
5926.5,250.412,102.697,141.435,6.29167,24.6167
5927.5,0.97,12.4867,9.94,5.72333,24.0833
5928.5,0.116667,0,0,5.62,24.0333
5929.5,0.035,0,0,4.81333,24.0183
5930.5,0,0,0,4.16333,23.4667
5931.5,0,0.025,0,2.00333,22.8883
5932.5,0.213333,0.126667,0,1.065,22.4783
5933.5,1.03667,0.256667,0,0.543333,22.005
5934.5,0.768333,0.235,0,0.808333,21.9267
5935.5,1.42833,0.0566667,0,0.61,22.1167
5936.5,1.345,0.00333333,0,0.611667,22.01
5937.5,0.838333,0,0,0.813333,21.9017
5938.5,0.311667,0.556667,0,1.535,21.705
5939.5,0.715,32.945,28.9783,1.96667,21.4467
5940.5,4.69667,126.368,121.947,2.64833,21.07
5941.5,37.57,229.375,237.355,3.085,21.2917
5942.5,5.29833,284.317,270.362,2.63167,21.4033
5943.5,54.9817,412.102,443.417,2.165,22.16
5944.5,3.28167,383.325,377.31,2.24667,22.395
5945.5,60.2183,459.378,500.89,1.80167,23.0983
5946.5,304.265,394.007,630.413,1.91167,24.005
5947.5,754.62,144.787,668.522,2.32833,24.5067
5948.5,742.692,101.933,509.468,3.06667,24.83
5949.5,666.363,84.09,330.19,2.38833,25.3667
5950.5,472.235,51.66,135.467,2.33667,25.035
5951.5,31.2417,9.02667,9.99333,0.925,22.46
5952.5,0,0,0,0.443333,20.275
5953.5,0.208333,0,0,0.371667,19.3833
5954.5,0.383333,0,0,1.31667,19.0883
5955.5,0.05,0,0,0.578333,18.8517
5956.5,0.161667,0,0,0.611667,18.4333
5957.5,0.29,0.00333333,0,0.743333,18.1333
5958.5,0.385,0.0216667,0,0.76,17.955
5959.5,0.58,0.0266667,0,0.543333,18.0017
5960.5,0.563333,0.0233333,0,0.811667,17.9233
5961.5,0.618333,0.0216667,0,0.786667,18.0667
5962.5,0.328333,1.455,0.751667,0.801667,18.0733
5963.5,35.7717,50.9867,53.095,0.545,18.1483
5964.5,22.115,122.917,122.57,0.521667,19.38
5965.5,154.98,179.165,247.478,0.508333,20.9783
5966.5,587.028,173.8,554.478,0.555,23.2583
5967.5,632.233,168.92,649.197,1.17,25.8233
5968.5,775.84,172.852,809.43,1.79833,27.225
5969.5,604.408,254.473,760.377,1.62667,27.9583
5970.5,750.637,198.767,788.223,2.015,28.9417
5971.5,634.16,269.615,704.838,2.56333,29.6917
5972.5,509.967,215.912,484.538,4.81,28.9683
5973.5,552.823,135.252,336.153,4.34833,28.8317
5974.5,335.015,88.6367,143.828,3.465,28.1783
5975.5,43.385,13.1333,13.7517,1.31167,26.8083
5976.5,0.0216667,0,0,3.60333,26.13
5977.5,0,0,0,2.035,25.165
5978.5,0.323333,0,0,1.77667,24.6517
5979.5,0.315,0,0,1.93,24.4067
5980.5,0.00833333,0,0,1.26667,22.2667
5981.5,0.0933333,0,0,0.948333,20.7717
5982.5,0.118333,0,0,0.918333,20
5983.5,0.663333,0.00333333,0,0.605,19.2933
5984.5,1.06167,0.005,0,1.66,19.6517
5985.5,0.425,0,0,1.56167,19.4467
5986.5,0.715,0.753333,0.218333,0.738333,19.2417
5987.5,0.49,31.6017,28.6833,1.32833,19.11
5988.5,1.98667,127.483,123.138,1.51,19.2217
5989.5,184.927,208.988,300.947,1.89333,19.59
5990.5,791.15,117.872,627.447,1.555,22.47
5991.5,835.803,123.847,754.92,1.69833,26.12
5992.5,812.322,151.818,817.378,2.15667,27.0233
5993.5,797.527,172.203,833.315,2.35167,27.7133
5994.5,730.035,201.832,773.18,2.48833,28.6983
5995.5,521.135,236.05,597.332,3.00833,28.795
5996.5,293.468,274.817,432.543,2.665,29.1117
5997.5,93.5267,208.372,229.325,2.64833,28.4467
5998.5,1.18333,66.6267,62.5417,3.17667,27.16
5999.5,0,3.13167,2.20667,4.03833,25.4433
6000.5,0.00833333,0.0316667,0,1.59667,20.79
6001.5,0.585,0.04,0,2.11833,22.0167
6002.5,0.626667,0.123333,0,2.82167,22.6217
6003.5,0.798333,0.02,0,4.08833,23.1333
6004.5,0.151667,0,0,4.305,23.345
6005.5,0.045,0,0,5.5,22.95
6006.5,0.0133333,0,0,6.41667,22.6633
6007.5,0,0,0,6.06167,22.46
6008.5,0.005,0,0,5.93333,22.2117
6009.5,0.00833333,0,0,6.205,22
6010.5,0,1.68333,0.371667,6.28167,21.6967
6011.5,50.7683,66.3283,68.3667,7.66167,21.4017
6012.5,89.1733,127.96,142.197,8.01167,21.58
6013.5,46.9617,195.493,206.81,6.67,21.9283
6014.5,0.708333,88.7017,85.6483,5.44167,21.48
6015.5,0.476667,128.143,124.423,5.635,21.2317
6016.5,0,121.743,118.825,6.965,20.6967
6017.5,0.75,116.39,113.805,3.49333,18.1367
6018.5,0.981667,71.5533,68.0633,1.90333,18.0167
6019.5,2.36167,126.74,121.48,3.36833,18.1283
6020.5,0.34,58.7917,54.9983,3.065,17.4983
6021.5,1.03333,55.92,52.1883,1.86167,17.1783
6022.5,0.0483333,36.3617,32.8083,2.51333,16.6433
6023.5,22.1467,6.03833,4.23667,1.68667,16.085
6024.5,0.00666667,0.01,0,1.50833,15.6383
6025.5,0,0,0,0.963333,14.92
6026.5,0,0,0,1.34167,14.0683
6027.5,0,0,0,0.296667,13.38
6028.5,0,0,0,0.696667,12.9183
6029.5,0,0,0,1.31167,12.27
6030.5,0.0283333,0,0,0.62,11.7217
6031.5,0.00666667,0.00166667,0,0.58,11.9233
6032.5,0,0,0,0.218333,11.99
6033.5,0,0,0,0.466667,11.52
6034.5,0,1.86667,0.873333,0.318333,10.965
6035.5,17.3583,55.26,54.065,0.405,11.035
6036.5,410.537,90.0383,234.372,0.733333,13.1433
6037.5,311.542,207.822,338.607,2.18167,14.9067
6038.5,155.513,280.51,374.448,2.825,15.9583
6039.5,363.627,229.253,497.137,2.98167,17.135
6040.5,775.372,191.027,816.592,3.40333,18.5067
6041.5,563.467,156.968,615.422,3.33167,19.1267
6042.5,588.062,188.877,640.843,3.22833,20.2
6043.5,414.31,165.897,447.13,3.44333,20.625
6044.5,147.483,215.06,281.018,4.22833,19.75
6045.5,706.077,106.775,352.518,3.44833,19.0133
6046.5,236.573,38.9167,79.385,2.13833,18.0583
6047.5,27.5433,6.81167,6.795,0.926667,15.9733
6048.5,0,0,0,0.573333,13.52
6049.5,0.00666667,0,0,0.991667,12.5467
6050.5,0.255,0,0,1.51,12.1917
6051.5,0.158333,0,0,1.205,12.0283
6052.5,0.105,0,0,1.23833,11.0983
6053.5,0.158333,0,0,0.888333,10.5033
6054.5,0.121667,0,0,0.676667,9.93667
6055.5,0.261667,0,0,0.886667,9.40833
6056.5,0.24,0,0,0.978333,8.955
6057.5,0.433333,0.005,0,0.476667,8.58
6058.5,0.301667,2.045,0.971667,0.498333,8.17167
6059.5,326.283,30.7933,71.8067,0.445,8.51667
6060.5,723.685,52.9933,254.147,1.28167,11.3533
6061.5,853.99,61.48,470.122,1.82333,14.3683
6062.5,816.417,84.735,601.017,4.205,15.9117
6063.5,578.347,198.34,622.587,4.65333,16.6117
6064.5,201.892,273.992,433.757,3.77167,17.0433
6065.5,32.77,315.732,335.548,3.71333,17.2383
6066.5,223.405,307.177,469.17,3.72333,17.6217
6067.5,292.04,223.637,414.113,3.29667,18.43
6068.5,349.688,155.327,336.595,3.13667,18.9733
6069.5,765.722,66.02,328.572,3.27167,19.485
6070.5,577.512,36.385,125.335,2.51167,18.9583
6071.5,93.5467,6.48667,9.17333,0.69,15.9633
6072.5,0,0,0,0.356667,12.395
6073.5,0,0,0,0.26,11.1017
6074.5,0,0,0,0.305,9.78167
6075.5,0.075,0,0,0.443333,9.13
6076.5,0.0216667,0,0,0.793333,8.10167
6077.5,0.123333,0.00333333,0,0.41,7.39333
6078.5,0.143333,0,0,0.23,7.07333
6079.5,0.0366667,0,0,0.465,6.59667
6080.5,0.131667,0,0,0.931667,6.09167
6081.5,0.121667,0.00166667,0,0.836667,5.58333
6082.5,0.156667,1.795,0.786667,0.898333,5.49833
6083.5,302.193,28.6983,70.055,0.593333,6.085
6084.5,700.117,54.7733,246.953,1.2,8.67333
6085.5,814.838,76.6417,460.938,1.01833,12.5267
6086.5,795.507,116.767,619.99,1.65667,15.7733
6087.5,838.067,142.457,763.22,2.31167,17.975
6088.5,613.225,253.913,743.688,1.60167,19.165
6089.5,393.813,296.742,615.307,1.61833,19.7183
6090.5,704.163,198.062,728.838,1.47833,20.5233
6091.5,592.533,178.155,576.313,1.45667,21.4933
6092.5,722.228,151.053,522.535,1.90167,21.72
6093.5,442.51,151.888,302.638,2.56333,21.3833
6094.5,287.53,59.0217,95.3817,2.03667,20.3383
6095.5,81.32,7.44,8.42333,1.28333,18.4483
6096.5,0,0,0,0.588333,15.2783
6097.5,0,0,0,0.541667,13.4233
6098.5,0,0,0,0.381667,12.3517
6099.5,0.065,0,0,0.876667,11.1483
6100.5,0.488333,0,0,0.508333,10.425
6101.5,0.338333,0,0,0.466667,9.63667
6102.5,0.513333,0.00166667,0,0.22,8.99
6103.5,0.336667,0.005,0,0.305,8.46333
6104.5,0.813333,0.00166667,0,0.406667,8.04167
6105.5,0.671667,0,0,0.475,7.64
6106.5,0.771667,1.73833,0.87,0.311667,7.35833
6107.5,270.443,37.185,67.1967,0.218333,8.16833
6108.5,610.673,68.5367,231.71,0.571667,11.2083
6109.5,750.968,88.2267,440.743,0.418333,15.06
6110.5,821.952,100.523,613.288,0.485,17.59
6111.5,853.865,109.038,736.168,1.35667,20.3667
6112.5,864.505,115.737,803.93,2.42,21.6367
6113.5,864.61,118.18,813.94,2.61333,22.815
6114.5,833.733,122.228,754.412,2.91667,23.7017
6115.5,772.042,124.463,634.233,2.345,24.6083
6116.5,738.407,102.31,481.825,2.74333,24.9783
6117.5,634.268,82.06,292.018,2.59333,24.5417
6118.5,410.553,48.9583,107.543,2.49167,23.8483
6119.5,37.47,6.40833,5.94833,3.45667,22.0433
